id_pedido,id_tiempo,id_zona,id_restaurante,id_repartidor,id_cliente,id_estado,tiempo_total_min,dist_asignacion_km,dist_entrega_km,tiempo_espera_rest_min,cumple_sla,minutos_retraso,valor_pedido_soles,hora_dia,dia_semana,es_hora_pico
6303,2669,4,3,178,1628,2,5.0,1.545,1.051,2.4,1,0.0,64.42,7,Sunday,0
3168,2670,4,4,175,1923,2,17.4,1.106,2.247,9.7,1,0.0,60.93,4,Monday,0
5924,2670,1,7,161,2542,1,15.8,0.852,1.024,11.6,1,0.0,29.88,4,Monday,0
3169,2671,2,7,108,284,1,9.0,1.277,1.118,6.4,1,0.0,36.69,10,Saturday,0
7663,2671,3,2,27,1569,4,10.6,2.035,0.825,5.7,1,0.0,76.65,10,Saturday,0
3170,2672,5,10,145,2209,2,9.8,1.091,2.551,2.4,1,0.0,51.19,2,Wednesday,0
3172,2673,4,1,50,886,1,13.2,0.274,2.327,10.5,1,0.0,24.25,17,Friday,0
3173,2674,3,3,76,1662,1,13.5,1.39,1.776,6.8,1,0.0,57.78,15,Monday,0
7620,2674,4,4,154,480,2,5.0,1.034,0.719,2.1,1,0.0,24.46,15,Monday,0
3176,2675,1,4,154,1073,1,22.9,0.428,2.628,16.6,1,0.0,39.42,9,Wednesday,0
5324,2675,5,2,35,496,1,9.4,1.153,0.574,6.5,1,0.0,84.59,9,Wednesday,0
3177,2676,1,6,181,2564,4,15.9,0.565,1.0,11.4,1,0.0,94.97,0,Saturday,0
3178,2677,1,3,109,2141,5,13.4,1.024,2.396,6.6,1,0.0,19.0,15,Thursday,0
7049,2677,1,1,121,192,2,23.3,1.474,1.89,13.8,1,0.0,17.23,15,Thursday,0
3179,2678,4,5,42,9,1,10.9,1.361,2.018,6.4,1,0.0,63.75,15,Thursday,0
3182,2679,3,10,26,2499,1,12.3,0.259,1.645,10.3,1,0.0,36.12,23,Tuesday,0
3183,2680,2,6,68,2551,3,17.1,1.676,1.733,6.3,1,0.0,33.59,1,Saturday,0
9837,2680,4,10,74,1141,2,16.4,0.294,2.938,13.5,1,0.0,78.2,1,Saturday,0
3184,2681,5,8,45,962,2,15.8,1.261,2.54,6.7,1,0.0,48.81,6,Monday,0
3185,2682,3,6,104,2466,2,28.5,2.008,1.541,15.6,1,0.0,42.11,19,Thursday,1
4689,2682,5,4,93,94,1,21.2,2.177,1.753,9.0,1,0.0,75.84,19,Thursday,1
3187,2683,3,6,72,962,5,8.2,1.646,1.378,1.7,1,0.0,32.63,17,Monday,0
5972,2683,4,1,36,1299,2,8.4,1.529,2.061,1.3,1,0.0,54.44,17,Monday,0
7555,2683,2,3,116,336,1,14.3,1.551,3.073,6.5,1,0.0,94.66,17,Monday,0
3189,2684,4,4,75,171,2,29.7,2.966,2.038,8.9,1,0.0,28.66,14,Sunday,1
5731,2684,2,9,21,1614,1,27.3,2.072,0.814,16.5,1,0.0,19.42,14,Sunday,1
5800,2684,1,6,26,2887,2,21.9,2.841,0.732,7.5,1,0.0,55.47,14,Sunday,1
8696,2684,3,8,46,777,1,25.5,2.544,0.059,14.9,1,0.0,15.4,14,Sunday,1
3190,2685,4,9,116,96,1,13.3,1.084,1.007,8.7,1,0.0,73.6,4,Friday,0
8187,2685,4,7,11,1423,1,12.6,0.976,1.304,8.5,1,0.0,80.8,4,Friday,0
3193,2686,4,5,108,867,1,11.4,1.258,2.847,3.1,1,0.0,70.73,11,Wednesday,0
8332,2686,3,5,179,408,1,18.1,1.183,1.101,10.7,1,0.0,70.6,11,Wednesday,0
3194,2687,5,4,130,755,5,24.8,4.098,0.46,8.9,1,0.0,41.62,20,Sunday,1
5166,2687,1,8,23,2382,2,29.8,3.049,2.035,14.7,1,0.0,49.86,20,Sunday,1
3195,2688,3,10,116,2818,1,12.7,1.467,1.798,2.2,1,0.0,81.21,3,Sunday,0
7225,2688,2,10,196,1481,1,9.0,1.163,2.795,1.7,1,0.0,49.4,3,Sunday,0
3196,2689,2,4,40,693,2,15.2,0.781,1.722,9.2,1,0.0,89.14,4,Sunday,0
6561,2689,4,1,11,2073,1,20.0,0.432,3.009,14.0,1,0.0,20.61,4,Sunday,0
3197,2690,5,9,32,859,2,14.6,1.471,1.951,7.4,1,0.0,73.7,16,Friday,0
6874,2690,5,8,65,1922,2,9.0,1.332,0.869,4.4,1,0.0,32.93,16,Friday,0
3200,2691,4,9,154,1365,2,20.9,0.381,1.934,13.3,1,0.0,43.82,6,Sunday,0
3201,2692,5,3,1,2775,2,20.2,2.952,0.689,10.5,1,0.0,78.49,12,Friday,1
5607,2692,3,1,70,1645,1,31.9,1.371,2.646,14.0,0,1.9,51.96,12,Friday,1
3203,2693,1,7,125,551,2,7.1,1.646,2.346,0.0,1,0.0,36.76,9,Monday,0
3205,2694,3,9,97,2100,1,19.0,1.456,0.996,11.5,1,0.0,91.68,11,Tuesday,0
3206,2695,2,2,183,2837,1,32.9,0.469,3.139,22.7,0,2.9,62.87,13,Saturday,1
3207,2696,1,2,30,1835,1,12.2,1.076,0.664,7.8,1,0.0,54.15,16,Saturday,0
8272,2696,5,10,66,1544,1,13.1,1.283,2.917,7.8,1,0.0,90.51,16,Saturday,0
3208,2697,4,3,43,100,1,13.7,1.244,0.908,9.7,1,0.0,40.4,18,Monday,0
7493,2697,1,7,120,474,1,16.1,1.118,1.602,7.5,1,0.0,67.79,18,Monday,0
3209,2698,1,1,11,77,2,24.6,3.114,1.954,7.0,1,0.0,33.02,21,Monday,1
3211,2699,4,1,181,968,2,31.9,2.29,1.728,17.1,0,1.9,21.59,14,Saturday,1
8749,2699,4,4,34,1163,2,20.4,2.6,2.207,6.4,1,0.0,32.88,14,Saturday,1
3212,2700,2,8,2,1778,2,12.2,1.16,1.838,5.6,1,0.0,91.47,22,Sunday,0
5045,2700,1,4,127,2564,2,17.6,1.609,2.477,8.0,1,0.0,42.42,22,Sunday,0
3214,2701,5,2,33,121,1,17.5,1.366,2.135,15.1,1,0.0,32.71,10,Monday,0
3215,2702,4,8,87,2323,1,16.7,1.396,2.725,6.2,1,0.0,82.4,17,Sunday,0
8171,2702,4,1,154,2460,1,8.2,0.612,1.632,3.5,1,0.0,86.69,17,Sunday,0
3216,2703,5,6,52,907,5,9.7,0.807,1.503,7.1,1,0.0,53.44,2,Monday,0
3218,2704,3,2,93,2093,2,20.2,0.806,2.707,11.6,1,0.0,93.83,15,Wednesday,0
3905,2704,2,10,113,2186,5,6.4,0.812,1.455,3.6,1,0.0,46.2,15,Wednesday,0
7175,2704,5,3,194,2253,2,16.8,1.122,1.57,10.5,1,0.0,66.43,15,Wednesday,0
3219,2705,1,5,141,2474,1,33.4,2.733,1.288,18.1,0,3.4,63.0,21,Thursday,1
6464,2705,3,6,192,1085,2,22.7,3.558,0.818,9.4,1,0.0,30.86,21,Thursday,1
7256,2705,1,10,35,614,2,20.4,3.269,1.922,3.8,1,0.0,90.79,21,Thursday,1
3221,2706,4,6,188,2475,4,14.6,1.115,2.101,9.7,1,0.0,94.33,18,Tuesday,0
3222,2707,5,7,1,1054,1,7.6,0.725,1.763,5.3,1,0.0,26.37,6,Tuesday,0
3223,2708,1,2,182,1922,2,22.9,3.036,1.032,9.8,1,0.0,72.81,19,Sunday,1
3224,2709,2,10,14,204,1,29.8,3.671,2.285,8.5,1,0.0,59.79,12,Monday,1
3225,2710,3,10,36,2431,1,5.0,1.85,1.32,0.3,1,0.0,50.93,22,Saturday,0
8237,2710,1,8,136,328,3,10.5,1.097,2.385,6.0,1,0.0,85.67,22,Saturday,0
3226,2711,4,7,68,2908,1,38.0,2.825,2.727,20.0,0,8.0,56.72,21,Tuesday,1
3227,2712,1,5,83,829,1,18.0,1.041,2.854,10.2,1,0.0,28.58,6,Sunday,0
7446,2712,1,2,168,698,2,13.5,1.159,2.774,8.4,1,0.0,60.06,6,Sunday,0
3228,2713,1,5,95,1090,1,17.4,0.745,2.196,11.1,1,0.0,20.54,2,Thursday,0
3229,2714,5,7,157,1664,2,7.0,1.597,0.927,4.0,1,0.0,31.9,8,Wednesday,0
3230,2715,1,2,28,560,2,23.3,3.758,2.578,4.1,1,0.0,43.32,21,Sunday,1
3231,2716,3,7,143,1072,1,11.9,0.919,2.215,7.4,1,0.0,86.92,11,Wednesday,0
3233,2717,5,7,48,2755,1,24.3,3.098,1.123,9.1,1,0.0,15.9,20,Thursday,1
9965,2717,2,3,105,1865,1,30.9,3.299,0.331,14.1,0,0.9,32.36,20,Thursday,1
3234,2718,5,7,90,761,3,13.2,0.524,2.283,9.6,1,0.0,17.83,15,Tuesday,0
3238,2719,1,7,79,1007,1,12.5,1.461,2.136,5.5,1,0.0,59.18,23,Monday,0
6311,2719,1,10,132,2483,1,8.4,0.997,1.75,7.1,1,0.0,89.79,23,Monday,0
3239,2720,2,6,184,1950,2,8.8,0.826,0.531,5.0,1,0.0,33.13,16,Saturday,0
9432,2720,2,3,191,1477,1,14.1,1.206,1.963,7.8,1,0.0,64.13,16,Saturday,0
3241,2721,4,2,130,1819,1,13.0,1.448,1.321,11.4,1,0.0,61.18,8,Sunday,0
9301,2721,5,5,124,2069,4,18.8,1.227,1.314,13.9,1,0.0,27.58,8,Sunday,0
9914,2721,5,8,14,2289,2,20.7,0.856,1.943,16.0,1,0.0,23.27,8,Sunday,0
3242,2722,2,9,69,763,2,33.4,2.609,2.147,17.1,0,3.4,27.81,19,Sunday,1
6549,2722,4,7,103,2555,3,26.4,3.575,2.911,8.8,1,0.0,93.47,19,Sunday,1
3243,2723,4,4,89,2761,1,24.0,0.696,1.883,13.0,1,0.0,21.01,3,Saturday,0
4518,2723,3,10,134,169,1,16.6,0.778,1.969,10.8,1,0.0,75.19,3,Saturday,0
3244,2724,4,2,44,104,1,30.5,1.174,2.567,18.3,0,0.5,89.02,23,Friday,0
5804,2724,3,2,24,1389,5,16.3,1.542,3.046,4.1,1,0.0,23.59,23,Friday,0
9042,2724,1,10,137,2232,1,15.3,1.266,1.25,13.2,1,0.0,42.19,23,Friday,0
3247,2725,3,4,136,194,4,11.7,1.345,1.303,4.8,1,0.0,15.78,6,Sunday,0
8880,2725,2,3,11,506,2,9.3,1.379,1.34,4.4,1,0.0,90.41,6,Sunday,0
9269,2725,3,1,25,2631,1,10.1,0.699,1.647,5.5,1,0.0,20.74,6,Sunday,0
3250,2726,5,4,59,14,1,5.5,1.087,2.099,0.0,1,0.0,15.54,3,Saturday,0
5896,2726,5,2,113,1729,2,11.2,0.651,3.156,3.7,1,0.0,82.66,3,Saturday,0
3251,2727,2,4,25,834,2,13.9,1.323,2.346,6.7,1,0.0,47.57,16,Friday,0
3252,2728,3,8,149,760,1,27.8,2.451,1.697,13.5,1,0.0,31.6,13,Wednesday,1
3254,2729,3,1,19,16,2,20.0,1.038,2.429,9.3,1,0.0,57.46,18,Wednesday,0
3255,2730,2,1,163,2324,2,26.8,2.856,2.087,11.4,1,0.0,41.31,20,Thursday,1
7780,2730,2,3,127,686,4,30.3,1.022,2.697,17.8,0,0.3,72.48,20,Thursday,1
3256,2731,2,1,147,1427,1,12.3,1.424,2.738,6.8,1,0.0,36.91,22,Sunday,0
3258,2732,5,7,8,265,2,16.5,1.033,1.901,10.0,1,0.0,54.86,7,Sunday,0
8163,2732,2,8,24,2011,1,12.6,1.255,0.401,10.5,1,0.0,86.87,7,Sunday,0
3260,2733,1,7,109,2878,1,22.4,1.127,1.275,14.2,1,0.0,93.01,6,Tuesday,0
6030,2733,5,9,7,1705,1,9.0,1.626,0.984,4.8,1,0.0,65.36,6,Tuesday,0
3262,2734,4,9,57,1701,2,11.0,0.318,1.385,4.6,1,0.0,35.08,7,Friday,0
3263,2735,5,4,183,2032,1,10.4,0.532,1.789,7.7,1,0.0,51.23,18,Friday,0
3267,2736,2,8,66,369,1,20.7,1.084,1.977,11.3,1,0.0,32.11,22,Sunday,0
3268,2737,5,10,27,2518,1,17.3,1.187,2.705,6.0,1,0.0,48.06,17,Tuesday,0
7681,2737,4,10,34,2683,1,29.5,0.533,2.015,24.2,1,0.0,59.62,17,Tuesday,0
3269,2738,2,1,151,1192,2,22.6,3.007,1.893,6.7,1,0.0,78.55,14,Friday,1
8344,2738,4,5,197,1015,1,31.8,3.546,1.992,11.7,0,1.8,53.97,14,Friday,1
3270,2739,1,1,143,292,1,12.7,1.838,0.918,5.6,1,0.0,65.77,9,Sunday,0
4999,2739,2,3,15,1630,1,25.3,0.595,1.154,15.0,1,0.0,17.84,9,Sunday,0
3271,2740,1,8,73,475,2,12.2,0.905,1.515,7.9,1,0.0,76.05,5,Monday,0
4569,2740,3,10,168,1800,2,24.3,0.631,2.448,18.6,1,0.0,38.91,5,Monday,0
3272,2741,2,7,169,1405,3,20.2,2.029,0.683,12.0,1,0.0,83.92,5,Saturday,0
3273,2742,5,8,177,1586,1,21.2,2.91,1.4,8.9,1,0.0,33.41,19,Wednesday,1
8488,2742,4,8,55,1739,1,28.4,2.564,1.166,12.4,1,0.0,84.59,19,Wednesday,1
3275,2743,1,4,186,2808,1,6.3,1.124,1.822,2.0,1,0.0,71.34,11,Saturday,0
6559,2743,4,6,162,2434,1,12.8,1.225,1.439,5.0,1,0.0,91.16,11,Saturday,0
3276,2744,3,8,114,1066,1,35.4,1.553,3.014,19.9,0,5.4,39.46,13,Thursday,1
3841,2744,3,7,78,1254,1,29.1,1.606,3.356,11.1,1,0.0,87.81,13,Thursday,1
3277,2745,3,3,154,2649,2,27.4,1.926,2.763,10.0,1,0.0,85.33,21,Saturday,1
3278,2746,5,4,156,2502,1,23.7,1.837,2.209,11.7,1,0.0,81.51,7,Wednesday,0
3279,2747,4,1,135,812,4,25.2,0.937,1.814,13.3,1,0.0,42.88,20,Friday,1
6172,2747,4,1,118,381,4,27.7,2.632,2.08,12.8,1,0.0,48.14,20,Friday,1
9824,2747,5,8,77,2434,1,34.3,1.897,2.378,17.8,0,4.3,82.91,20,Friday,1
3280,2748,3,2,125,2484,1,21.2,0.584,3.198,12.5,1,0.0,91.35,23,Friday,0
3281,2749,4,10,81,1346,1,20.2,0.632,1.626,16.7,1,0.0,48.73,10,Friday,0
6967,2749,2,9,164,673,1,7.1,0.25,0.681,7.6,1,0.0,60.7,10,Friday,0
7252,2749,5,9,81,734,1,12.4,1.427,1.212,8.4,1,0.0,90.19,10,Friday,0
3282,2750,3,2,177,1138,1,7.8,1.665,0.966,6.5,1,0.0,64.97,6,Wednesday,0
3283,2751,4,9,140,2134,1,13.6,1.282,0.752,7.4,1,0.0,36.56,23,Tuesday,0
3284,2752,5,9,77,501,1,16.8,0.398,2.464,13.4,1,0.0,88.03,16,Friday,0
3287,2753,5,2,81,1696,4,8.7,1.345,2.24,6.9,1,0.0,17.48,8,Friday,0
3288,2754,1,10,121,1468,1,13.1,0.769,2.524,4.8,1,0.0,86.25,8,Tuesday,0
3289,2755,3,4,123,2833,3,5.0,0.555,2.057,0.0,1,0.0,89.43,6,Sunday,0
4878,2755,3,9,109,1787,1,11.4,1.558,1.769,3.9,1,0.0,35.79,6,Sunday,0
5559,2755,4,9,93,1191,1,24.7,1.418,2.488,15.3,1,0.0,49.89,6,Sunday,0
6497,2755,1,10,184,1930,1,13.5,1.5,1.518,7.0,1,0.0,17.66,6,Sunday,0
3292,2756,3,7,58,1615,1,12.5,0.674,0.817,11.8,1,0.0,77.22,6,Friday,0
6982,2756,5,2,47,2041,2,13.7,0.724,2.111,5.3,1,0.0,41.35,6,Friday,0
3293,2757,2,4,20,2870,1,18.3,1.668,1.284,12.8,1,0.0,17.51,11,Sunday,0
3295,2758,3,1,81,545,1,30.8,1.529,0.596,27.0,0,0.8,77.85,19,Saturday,1
3297,2759,2,3,158,1273,1,13.8,0.925,2.028,7.8,1,0.0,90.09,1,Tuesday,0
5148,2759,2,3,3,1072,1,24.8,1.619,2.967,14.5,1,0.0,87.06,1,Tuesday,0
3298,2760,3,2,45,2357,3,15.0,0.732,1.039,10.0,1,0.0,68.48,17,Monday,0
7390,2760,4,2,170,1270,2,15.2,1.936,2.199,8.9,1,0.0,21.7,17,Monday,0
3300,2761,3,7,195,2219,3,18.4,1.221,0.773,13.0,1,0.0,32.63,10,Tuesday,0
8828,2761,5,1,133,291,2,6.4,1.567,2.076,0.0,1,0.0,65.58,10,Tuesday,0
3301,2762,3,7,155,470,1,20.2,0.969,1.475,14.3,1,0.0,93.85,9,Sunday,0
6332,2762,2,5,106,444,1,19.3,0.55,2.296,11.2,1,0.0,32.75,9,Sunday,0
7697,2762,2,2,200,193,1,13.1,1.685,1.796,4.7,1,0.0,92.89,9,Sunday,0
3302,2763,5,4,111,514,2,12.6,1.725,1.741,4.5,1,0.0,92.12,22,Friday,0
5175,2763,2,9,197,2396,1,10.2,0.924,1.664,3.8,1,0.0,45.89,22,Friday,0
7660,2763,4,5,70,2954,1,14.9,1.488,2.818,4.1,1,0.0,16.4,22,Friday,0
3303,2764,2,7,86,299,5,28.0,2.032,2.4,10.9,1,0.0,51.37,13,Monday,1
3304,2765,3,5,36,2744,1,14.5,0.832,2.315,9.5,1,0.0,85.15,23,Sunday,0
3305,2766,3,6,160,2958,2,12.3,0.749,1.555,9.8,1,0.0,23.69,2,Sunday,0
5905,2766,3,6,193,1141,1,21.2,0.901,1.562,15.0,1,0.0,16.89,2,Sunday,0
8825,2766,1,7,30,2889,2,9.3,1.196,1.56,5.1,1,0.0,21.69,2,Sunday,0
3306,2767,3,10,196,2441,1,22.1,0.863,2.149,10.3,1,0.0,39.75,13,Saturday,1
3307,2768,5,3,13,1935,1,17.6,0.57,2.668,8.3,1,0.0,43.39,10,Monday,0
7820,2768,5,9,182,2383,1,24.5,0.447,2.396,15.4,1,0.0,32.22,10,Monday,0
3309,2769,4,7,78,2487,3,20.2,1.58,1.601,8.2,1,0.0,86.05,17,Saturday,0
4547,2769,3,3,99,1156,2,18.2,1.453,2.732,7.4,1,0.0,40.39,17,Saturday,0
3310,2770,2,7,198,1185,2,7.7,1.125,0.981,6.6,1,0.0,63.19,6,Friday,0
5908,2770,1,8,40,13,1,18.5,1.324,2.758,10.4,1,0.0,66.57,6,Friday,0
3311,2771,5,1,4,2781,4,25.1,0.994,2.36,15.2,1,0.0,90.22,19,Sunday,1
3312,2772,3,8,144,1771,3,9.7,1.45,0.512,5.8,1,0.0,59.87,2,Sunday,0
3313,2773,4,10,172,1309,1,9.5,1.197,1.629,2.2,1,0.0,48.56,2,Monday,0
3315,2774,5,1,74,853,4,12.2,1.455,2.489,7.8,1,0.0,85.93,10,Friday,0
3945,2774,2,3,92,1803,2,19.0,0.789,2.884,12.6,1,0.0,30.68,10,Friday,0
4149,2774,5,5,61,2010,1,14.5,0.696,1.273,11.8,1,0.0,21.56,10,Friday,0
3316,2775,1,7,66,1102,1,22.0,1.575,2.729,12.3,1,0.0,65.33,2,Tuesday,0
3317,2776,5,8,126,737,2,26.5,2.833,2.005,9.5,1,0.0,75.59,21,Saturday,1
6568,2776,1,10,196,1816,2,27.3,1.416,0.904,20.0,1,0.0,38.61,21,Saturday,1
3318,2777,4,2,108,1125,5,34.2,1.574,2.195,20.2,0,4.2,48.21,12,Saturday,1
3354,2777,5,8,194,2204,2,24.3,1.314,2.385,11.9,1,0.0,92.67,12,Saturday,1
7211,2777,5,8,134,957,2,37.3,3.546,3.36,13.4,0,7.3,51.04,12,Saturday,1
3319,2778,1,1,196,790,1,11.0,0.218,0.818,9.1,1,0.0,91.3,17,Friday,0
3612,2778,4,10,109,201,1,13.0,1.525,1.805,6.0,1,0.0,18.29,17,Friday,0
9423,2778,2,7,184,1660,1,16.9,1.458,1.398,10.2,1,0.0,73.84,17,Friday,0
9734,2778,3,8,26,71,3,6.5,1.285,1.548,3.3,1,0.0,52.82,17,Friday,0
3320,2779,3,1,16,2017,5,13.8,1.32,0.69,8.1,1,0.0,89.79,23,Monday,0
3321,2780,2,7,126,575,2,15.1,1.29,2.49,8.3,1,0.0,22.71,23,Saturday,0
8017,2780,1,5,68,2981,1,11.3,0.738,1.895,6.1,1,0.0,91.42,23,Saturday,0
3323,2781,1,8,159,2184,1,31.8,2.273,2.063,15.9,0,1.8,35.58,14,Wednesday,1
3324,2782,3,2,139,2580,2,20.0,0.484,1.761,12.6,1,0.0,74.22,2,Wednesday,0
4643,2782,1,3,3,1,1,22.1,1.208,2.139,12.4,1,0.0,85.24,2,Wednesday,0
3325,2783,1,6,126,2471,2,18.9,2.831,1.783,4.6,1,0.0,37.36,12,Tuesday,1
4290,2783,1,8,165,1601,2,23.8,0.995,1.504,19.0,1,0.0,18.3,12,Tuesday,1
3326,2784,4,1,139,2934,4,11.7,1.226,1.158,9.2,1,0.0,57.34,16,Tuesday,0
3328,2785,1,3,75,2914,2,17.7,0.855,1.389,10.2,1,0.0,49.73,2,Wednesday,0
3759,2785,3,4,76,1753,1,9.8,0.941,1.414,3.0,1,0.0,66.66,2,Wednesday,0
3329,2786,4,4,122,718,1,29.9,0.948,2.634,14.3,1,0.0,28.11,19,Thursday,1
3330,2787,1,4,164,2613,4,16.4,1.106,2.464,10.8,1,0.0,82.43,10,Thursday,0
6006,2787,4,3,10,834,2,16.9,1.463,2.755,7.3,1,0.0,56.83,10,Thursday,0
3333,2788,5,7,2,1618,1,19.1,1.872,2.03,10.3,1,0.0,51.16,15,Sunday,0
4308,2788,4,2,28,230,2,20.7,1.594,2.444,12.2,1,0.0,46.2,15,Sunday,0
3334,2789,5,9,80,1752,1,17.1,0.794,2.952,8.2,1,0.0,84.99,9,Saturday,0
6719,2789,2,4,34,2510,2,15.2,1.586,1.976,7.0,1,0.0,56.19,9,Saturday,0
3336,2790,1,10,190,124,2,12.9,0.502,3.039,11.2,1,0.0,67.53,6,Saturday,0
3337,2791,2,1,98,2984,2,14.1,1.226,2.269,4.6,1,0.0,64.68,22,Friday,0
3339,2792,2,4,5,1780,5,21.2,1.151,2.425,15.1,1,0.0,87.12,16,Monday,0
3340,2793,1,9,148,2192,1,5.0,1.399,1.253,2.3,1,0.0,92.63,15,Wednesday,0
3341,2794,5,2,128,1815,2,10.9,0.935,2.426,5.3,1,0.0,89.63,10,Thursday,0
3342,2795,2,4,126,1189,1,16.9,1.229,2.331,11.9,1,0.0,79.06,6,Sunday,0
3343,2796,5,10,164,706,1,18.5,0.279,1.974,14.3,1,0.0,72.54,23,Monday,0
3344,2797,2,6,113,1953,2,22.6,2.585,0.531,10.8,1,0.0,45.21,12,Monday,1
3345,2798,5,2,66,428,1,12.5,1.423,1.813,4.3,1,0.0,36.28,16,Wednesday,0
3997,2798,4,8,121,2023,1,14.2,0.825,2.025,8.4,1,0.0,37.08,16,Wednesday,0
8507,2798,4,2,140,916,2,19.5,0.975,2.649,9.6,1,0.0,57.87,16,Wednesday,0
3346,2799,1,5,133,1357,1,11.0,1.602,1.118,6.4,1,0.0,63.87,18,Thursday,0
3347,2800,3,10,183,2565,1,13.7,0.97,2.89,7.2,1,0.0,51.34,2,Sunday,0
8338,2800,5,8,199,2456,1,7.0,0.985,2.06,1.5,1,0.0,21.31,2,Sunday,0
3348,2801,3,1,118,2121,1,11.2,1.212,1.456,6.0,1,0.0,39.99,18,Wednesday,0
3349,2802,3,4,33,1050,1,10.3,0.748,1.639,4.6,1,0.0,65.98,16,Wednesday,0
6656,2802,2,3,42,2646,2,14.2,1.137,0.835,10.9,1,0.0,74.37,16,Wednesday,0
7721,2802,2,2,29,1517,4,6.5,1.433,1.214,5.2,1,0.0,17.81,16,Wednesday,0
3351,2803,1,6,57,2328,2,13.6,1.288,2.28,5.5,1,0.0,52.0,15,Thursday,0
4379,2803,4,9,165,1887,1,14.9,1.897,2.525,7.9,1,0.0,23.04,15,Thursday,0
7540,2803,5,8,30,1800,4,13.1,0.278,2.285,6.6,1,0.0,85.6,15,Thursday,0
3352,2804,1,3,3,2762,2,17.4,0.987,2.29,9.4,1,0.0,86.61,10,Sunday,0
3355,2805,4,3,63,1903,1,16.6,2.156,2.158,3.7,1,0.0,70.56,21,Friday,1
5977,2805,4,9,97,2835,1,20.6,3.153,1.701,4.7,1,0.0,62.35,21,Friday,1
3356,2806,2,6,82,1720,1,19.9,2.297,0.936,9.8,1,0.0,85.29,19,Sunday,1
9794,2806,4,7,25,764,1,27.8,3.05,2.132,11.4,1,0.0,19.13,19,Sunday,1
3358,2807,1,9,14,781,2,6.4,1.735,2.165,1.1,1,0.0,65.17,2,Wednesday,0
3700,2807,1,2,118,2421,1,8.4,1.509,2.535,0.0,1,0.0,36.16,2,Wednesday,0
6884,2807,5,3,111,2749,1,17.7,1.017,2.51,9.8,1,0.0,88.13,2,Wednesday,0
9615,2807,1,6,84,1064,5,12.4,1.212,2.128,5.6,1,0.0,22.47,2,Wednesday,0
3360,2808,2,6,33,1861,1,41.3,1.649,3.196,25.2,0,11.3,77.29,19,Tuesday,1
6027,2808,4,6,121,1247,1,28.3,3.577,2.799,10.3,1,0.0,45.35,19,Tuesday,1
9604,2808,1,4,114,1458,1,23.8,3.137,0.867,11.5,1,0.0,22.88,19,Tuesday,1
3364,2809,5,10,70,2948,1,20.9,1.516,2.056,10.8,1,0.0,47.75,16,Thursday,0
4307,2809,3,1,45,983,2,18.3,0.482,2.122,13.0,1,0.0,71.32,16,Thursday,0
8643,2809,4,3,133,2142,2,16.9,1.753,1.503,12.2,1,0.0,23.15,16,Thursday,0
9130,2809,5,4,101,1096,1,17.2,1.277,2.634,10.7,1,0.0,82.29,16,Thursday,0
3365,2810,5,1,153,2081,2,31.8,3.635,2.786,11.8,0,1.8,29.97,13,Wednesday,1
7980,2810,5,5,121,95,1,31.6,3.781,1.835,14.3,0,1.6,87.02,13,Wednesday,1
3366,2811,3,2,42,2103,5,26.5,1.233,2.948,16.0,1,0.0,52.86,22,Saturday,0
3502,2811,1,5,62,1706,4,20.3,1.114,2.326,9.9,1,0.0,31.9,22,Saturday,0
3367,2812,5,9,102,1420,4,14.7,0.922,1.653,9.0,1,0.0,56.34,22,Friday,0
3375,2813,4,4,48,2054,2,13.5,1.674,1.868,6.0,1,0.0,67.2,22,Friday,0
8612,2813,4,5,42,2189,1,7.6,1.446,1.109,5.3,1,0.0,57.2,22,Friday,0
3376,2814,4,6,7,2969,1,25.8,2.871,1.909,8.9,1,0.0,58.25,20,Sunday,1
7879,2814,1,4,105,1501,1,22.0,2.179,1.91,9.5,1,0.0,49.81,20,Sunday,1
3377,2815,3,7,88,1444,1,11.7,1.543,1.632,6.3,1,0.0,19.3,0,Wednesday,0
3380,2816,2,2,72,670,2,10.0,0.514,1.672,7.1,1,0.0,41.06,22,Sunday,0
5167,2816,1,1,7,1030,1,13.8,0.248,2.274,10.4,1,0.0,83.82,22,Sunday,0
3381,2817,5,9,23,332,5,15.5,1.406,2.465,8.8,1,0.0,51.96,6,Sunday,0
4806,2817,4,1,39,1445,2,19.2,1.486,1.292,8.6,1,0.0,77.85,6,Sunday,0
3382,2818,5,2,160,11,1,10.8,0.737,1.006,7.7,1,0.0,36.12,6,Wednesday,0
3384,2819,3,10,99,1258,2,25.6,0.865,2.194,17.1,1,0.0,79.41,1,Friday,0
4644,2819,2,9,114,679,1,16.4,0.141,2.378,9.8,1,0.0,34.2,1,Friday,0
4691,2819,5,2,163,149,2,9.3,0.52,1.275,7.8,1,0.0,69.34,1,Friday,0
3388,2820,5,4,67,1343,2,15.8,1.176,1.206,11.5,1,0.0,76.19,3,Monday,0
3389,2821,4,3,46,2865,4,13.1,1.28,2.382,6.8,1,0.0,76.27,9,Saturday,0
3390,2822,1,4,119,1051,1,36.0,2.614,2.132,18.0,0,6.0,31.44,20,Sunday,1
5865,2822,5,3,25,2616,1,31.1,2.27,2.7,15.2,0,1.1,34.59,20,Sunday,1
3391,2823,4,9,1,744,1,14.2,1.526,1.502,7.4,1,0.0,69.38,8,Tuesday,0
